nohup: 忽略输入
Start loading the data....
  - Found cached train data
  - Found cached valid data
  - Found cached test data
Finish loading the data....
406523
Epoch  7 | Batch 780/1016 | Time/Batch(ms) 133.79 | Train Loss 0.6885 | lr  0.001
Epoch  7 | Batch 810/1016 | Time/Batch(ms) 133.70 | Train Loss 0.7570 | lr  0.001
Epoch  7 | Batch 840/1016 | Time/Batch(ms) 136.03 | Train Loss 0.7397 | lr  0.001
Epoch  7 | Batch 870/1016 | Time/Batch(ms) 132.72 | Train Loss 0.6883 | lr  0.001
Epoch  7 | Batch 900/1016 | Time/Batch(ms) 138.54 | Train Loss 0.7341 | lr  0.001
Epoch  7 | Batch 930/1016 | Time/Batch(ms) 142.72 | Train Loss 0.7037 | lr  0.001
Epoch  7 | Batch 960/1016 | Time/Batch(ms) 131.57 | Train Loss 0.7433 | lr  0.001
Epoch  7 | Batch 990/1016 | Time/Batch(ms) 137.02 | Train Loss 0.6933 | lr  0.001
--------------------------------------------------
Epoch  7 | Time 155.1530 sec | Valid Loss 0.6853 | Test Loss 0.7203 | f1 0.754848804441809 | acc 0.7660220994475138 | mae 0.7203316688537598 | corr 0.5233773864908315 | mult_a7 0.4352789144949386 | mult_a5 0.44238638811113506 | mult_a2 0.6892095627826836
--------------------------------------------------
Epoch  8 | Batch  30/1016 | Time/Batch(ms) 150.64 | Train Loss 0.6924 | lr  0.001
Epoch  8 | Batch  60/1016 | Time/Batch(ms) 152.74 | Train Loss 0.6971 | lr  0.001
Epoch  8 | Batch  90/1016 | Time/Batch(ms) 133.74 | Train Loss 0.6945 | lr  0.001
Epoch  8 | Batch 120/1016 | Time/Batch(ms) 125.18 | Train Loss 0.7689 | lr  0.001
Epoch  8 | Batch 150/1016 | Time/Batch(ms) 125.09 | Train Loss 0.7531 | lr  0.001
Epoch  8 | Batch 180/1016 | Time/Batch(ms) 152.29 | Train Loss 0.7126 | lr  0.001
